,Data,ID,t_Atendimento_min,t_Projetos_min,t_Logado_min,Disp_%,Meta_Disp,Pontuação,Atraso
7279,2022-02-16,a1R3j000002b5iREAQ,420,0,400,38,Não Bateu,-17,Não
7280,2022-02-16,a1R3j000002b5igEAA,0,0,0,33,-,0,-
7281,2022-02-16,a1R3j000002b5ijEAA,450,0,0,33,-,0,-
7282,2022-02-16,a1R3j000002b5ikEAA,300,0,295,28,Não Bateu,-19,Não
7283,2022-02-16,a1R3j000002b5inEAA,390,60,369,37,Não Bateu,-17,Sim
7284,2022-02-16,a1R3j000002b5j5EAA,450,0,407,44,Não Bateu,-17,Sim
7285,2022-02-16,a1R3j000002b5j8EAA,390,60,340,6,Não Bateu,-21,Não
7286,2022-02-16,a1R3j000002b5j9EAA,420,30,366,44,Não Bateu,-7,Não
7287,2022-02-16,a1R3j000002b5jCEAQ,450,0,406,36,Não Bateu,-19,Sim
7288,2022-02-16,a1R3j000002b5jFEAQ,450,0,416,54,Não Bateu,-6,Sim
7289,2022-02-16,a1R3j000002b5jIEAQ,390,60,336,11,Não Bateu,-19,Não
7290,2022-02-16,a1R3j000002b5jOEAQ,450,0,366,28,Não Bateu,-18,Sim
7291,2022-02-16,a1R3j000002b5jZEAQ,300,150,283,30,Não Bateu,-20,Sim
7292,2022-02-16,a1R3j000002b6K9EAI,450,0,403,38,Não Bateu,-18,Sim
7293,2022-02-16,a1R3j000002b6KFEAY,390,0,375,23,Não Bateu,-21,Sim
7294,2022-02-16,a1R3j000002b6KGEAY,420,0,199,41,Não Bateu,-13,Sim
7295,2022-02-16,a1R3j000002b6KLEAY,420,0,451,56,Não Bateu,-18,Sim
7296,2022-02-16,a1R3j000002b6KSEAY,420,0,379,42,Não Bateu,-19,Sim
7297,2022-02-16,a1R3j000002b72jEAA,450,0,340,43,Não Bateu,-17,Sim
7298,2022-02-16,a1R3j000002b72pEAA,450,0,438,39,Não Bateu,-19,Sim
7299,2022-02-16,a1R3j000002b72rEAA,450,0,399,36,Não Bateu,-20,Sim
7300,2022-02-16,a1R3j000002b72wEAA,450,0,424,39,Não Bateu,-16,Sim
7301,2022-02-16,a1R3j000002b738EAA,450,0,392,37,Não Bateu,-21,Sim
7302,2022-02-16,a1R3j000002b73LEAQ,420,30,391,21,Não Bateu,-24,Sim
7303,2022-02-16,a1R3j000002b73REAQ,450,0,0,33,-,0,-
7304,2022-02-16,a1R3j000002b73TEAQ,300,90,146,33,-,0,-
7305,2022-02-16,a1R3j000002b73WEAQ,0,540,126,33,-,0,-
7306,2022-02-16,a1R3j000002b73ZEAQ,480,0,446,46,Não Bateu,-9,Sim
7307,2022-02-16,a1R3j000002b73fEAA,330,60,293,9,Não Bateu,-16,Sim
7308,2022-02-16,a1R3j000002b73kEAA,330,0,300,25,Não Bateu,-19,Não
7309,2022-02-16,a1R3j000002b73rEAA,450,0,389,33,-,0,-
7310,2022-02-16,a1R3j000002b73uEAA,330,60,273,33,Não Bateu,-18,Não
7311,2022-02-16,a1R3j000002b744EAA,330,0,0,33,-,0,-
7312,2022-02-16,a1R3j000002b749EAA,360,30,344,47,Não Bateu,-20,Sim
7313,2022-02-16,a1R3j000002b7DREAY,390,0,344,28,Não Bateu,-19,Sim
7314,2022-02-16,a1R3j000002b8aSEAQ,450,0,0,33,-,0,-
7315,2022-02-16,a1R3j000002b8aTEAQ,420,0,395,51,Não Bateu,-12,Não
7316,2022-02-16,a1R3j000002b8aVEAQ,150,300,352,0,Não Bateu,-14,Não
7317,2022-02-16,a1R3j000002b8aWEAQ,450,0,429,38,Não Bateu,-18,Sim
7318,2022-02-16,a1R3j000002b8aZEAQ,450,0,389,33,Não Bateu,-20,Sim
7319,2022-02-16,a1R3j000002b8aaEAA,390,0,363,31,Não Bateu,-14,Sim
7320,2022-02-16,a1R3j000002b8acEAA,450,0,216,33,-,0,-
7321,2022-02-16,a1R3j000002b8adEAA,450,0,398,36,Não Bateu,-20,Sim
7322,2022-02-16,a1R3j000002b8agEAA,420,0,379,38,Não Bateu,-17,Sim
7323,2022-02-16,a1R3j000002b8ajEAA,450,0,408,36,Não Bateu,-14,Sim
7324,2022-02-16,a1R3j000002b8apEAA,450,0,360,33,-,0,-
7325,2022-02-16,a1R3j000002b8arEAA,450,0,416,56,Não Bateu,-14,Sim
7326,2022-02-16,a1R3j000002b8asEAA,420,0,406,40,Não Bateu,-18,Não
7327,2022-02-16,a1R3j000002b8auEAA,420,0,414,57,Não Bateu,-5,Sim
7328,2022-02-16,a1R3j000002b8avEAA,420,0,0,33,-,0,-
7329,2022-02-16,a1R3j000002b8ayEAA,0,480,0,33,-,0,-
7330,2022-02-16,a1R3j000002b8b0EAA,450,0,411,42,Não Bateu,-15,Não
7331,2022-02-16,a1R3j000002b8b1EAA,390,0,352,30,Não Bateu,-16,Sim
7332,2022-02-16,a1R3j000002b8b3EAA,450,0,395,40,Não Bateu,-19,Sim
7333,2022-02-16,a1R3j000002b8bAEAQ,390,60,343,42,Não Bateu,-18,Sim
7334,2022-02-16,a1R3j000002b8bCEAQ,0,0,0,33,-,0,-
7335,2022-02-16,a1R3j000002b8bFEAQ,450,0,426,38,Não Bateu,-20,Sim
7336,2022-02-16,a1R3j000002b8bGEAQ,450,0,415,37,Não Bateu,-17,Sim
7337,2022-02-16,a1R3j000002b8bHEAQ,450,0,415,35,Não Bateu,-20,Sim
7338,2022-02-16,a1R3j000002b8bJEAQ,390,0,312,15,Não Bateu,-20,Sim
7339,2022-02-16,a1R3j000002b8bKEAQ,390,30,372,40,Não Bateu,-20,Não
7340,2022-02-16,a1R3j000002b8bPEAQ,450,0,410,44,Não Bateu,-16,Sim
7341,2022-02-16,a1R3j000002b8bQEAQ,450,0,434,46,Não Bateu,-15,Sim
7342,2022-02-16,a1R3j000002b8bREAQ,450,0,395,40,Não Bateu,-21,Sim
7343,2022-02-16,a1R3j000002b8bVEAQ,450,0,0,33,-,0,-
7344,2022-02-16,a1R3j000002b8bWEAQ,450,0,403,35,Não Bateu,-17,Sim
7345,2022-02-16,a1R3j000002b8bZEAQ,330,120,295,32,Não Bateu,-15,Sim
7346,2022-02-16,a1R3j000002b8bgEAA,0,0,0,33,-,0,-
7347,2022-02-16,a1R3j000002bAacEAE,450,0,435,36,Não Bateu,-19,Sim
7348,2022-02-16,a1R3j000002bAakEAE,390,60,368,53,Não Bateu,-7,Sim
7349,2022-02-16,a1R3j000002bAapEAE,390,60,373,37,Não Bateu,-16,Não
7350,2022-02-16,a1R3j000002bAaqEAE,450,0,0,33,-,0,-
7351,2022-02-16,a1R3j000002bAaxEAE,480,0,501,44,Não Bateu,-20,Sim
7352,2022-02-16,a1R3j000002bAb4EAE,450,0,0,33,-,0,-
7353,2022-02-16,a1R3j000002bAbHEAU,450,0,400,41,Não Bateu,-20,Sim
7354,2022-02-16,a1R3j000002bAbKEAU,450,0,562,27,Não Bateu,-20,Sim
7355,2022-02-16,a1R3j000002bBoMEAU,360,60,156,12,Não Bateu,-20,Sim
7356,2022-02-16,a1R3j000002bBoVEAU,480,0,242,24,Não Bateu,-12,Não
7357,2022-02-16,a1R3j000002bBodEAE,420,0,131,14,Não Bateu,-20,Sim
7358,2022-02-16,a1R3j000002bBohEAE,420,0,373,28,Não Bateu,-20,Não
7359,2022-02-16,a1R3j000002bBp3EAE,390,60,287,21,Não Bateu,-19,Sim
7360,2022-02-16,a1R3j000002bBpKEAU,420,0,315,24,Não Bateu,-20,Não
7361,2022-02-16,a1R3j000002bBpgEAE,420,0,318,33,Não Bateu,-20,Sim
7362,2022-02-16,a1R3j000002bBpmEAE,0,0,0,33,-,0,-
7363,2022-02-16,a1R3j000002bBppEAE,360,60,262,21,Não Bateu,-20,Sim
7364,2022-02-16,a1R3j000002bBq2EAE,420,0,239,37,Não Bateu,-17,Sim
7365,2022-02-16,a1R3j000002bC02EAE,420,0,383,40,Não Bateu,-22,Sim
7366,2022-02-16,a1R3j000002bC0REAU,0,450,190,33,-,0,-
7367,2022-02-16,a1R3j000002bCYWEA2,390,0,355,27,Não Bateu,-13,Sim
7368,2022-02-16,a1R3j000002bCYaEAM,450,0,408,38,Não Bateu,-20,Sim
7369,2022-02-16,a1R3j000002bCYbEAM,390,0,0,33,-,0,-
7370,2022-02-16,a1R3j000002bCYcEAM,0,0,0,33,-,0,-
7371,2022-02-16,a1R3j000002bCYkEAM,480,0,415,40,Não Bateu,-19,Sim
7372,2022-02-16,a1R3j000002bCoWEAU,450,0,421,50,Não Bateu,-5,Sim
7373,2022-02-16,a1R3j000002bCoYEAU,390,0,367,21,Não Bateu,-19,Sim
7374,2022-02-16,a1R3j000002bCoZEAU,480,0,434,55,Não Bateu,-10,Sim
7375,2022-02-16,a1R3j000002bCoaEAE,450,0,293,37,Não Bateu,-19,Sim
7376,2022-02-16,a1R3j000002bCoeEAE,450,0,426,43,Não Bateu,-17,Sim
7377,2022-02-16,a1R3j000002bCohEAE,450,0,406,36,Não Bateu,-16,Sim
7378,2022-02-16,a1R3j000002bCoiEAE,450,0,414,37,Não Bateu,-19,Sim
7379,2022-02-16,a1R3j000002bColEAE,450,0,412,38,Não Bateu,-21,Sim
7380,2022-02-16,a1R3j000002bCopEAE,480,0,444,47,Não Bateu,-16,Não
7381,2022-02-16,a1R3j000002bCorEAE,450,0,428,44,Não Bateu,-20,Sim
7382,2022-02-16,a1R3j000002bCosEAE,480,0,444,37,Não Bateu,-16,Sim
7383,2022-02-16,a1R3j000002bCoyEAE,480,0,447,47,Não Bateu,-18,Sim
7384,2022-02-16,a1R3j000002bCp0EAE,450,0,415,12,Não Bateu,-24,Sim
7385,2022-02-16,a1R3j000002bCp3EAE,450,0,389,35,Não Bateu,-21,Sim
7386,2022-02-16,a1R3j000002bCp5EAE,450,0,425,42,Não Bateu,-20,Sim
7387,2022-02-16,a1R3j000002bCp9EAE,450,0,415,45,Não Bateu,-12,Sim
7388,2022-02-16,a1R3j000002bCpAEAU,450,0,0,33,-,0,-
7389,2022-02-16,a1R3j000002bCpBEAU,390,0,346,49,Não Bateu,-20,Sim
7390,2022-02-16,a1R3j000002bCpEEAU,450,0,413,37,Não Bateu,-18,Sim
7391,2022-02-16,a1R3j000002bCpMEAU,450,0,397,40,Não Bateu,-17,Sim
7392,2022-02-16,a1R3j000002bCpQEAU,330,120,306,39,Não Bateu,-10,Sim
7393,2022-02-16,a1R3j000003gAfYEAU,390,60,334,35,Não Bateu,-21,Sim
7394,2022-02-16,a1R3j000003gAfxEAE,420,0,386,27,Não Bateu,-23,Sim
7395,2022-02-16,a1R3j000003gCfZEAU,270,60,236,19,Não Bateu,-19,Não
7396,2022-02-16,a1R3j000003gDbyEAE,300,0,258,35,Não Bateu,-18,Sim
7397,2022-02-16,a1R3j000003gDcAEAU,390,0,356,47,Não Bateu,-19,Sim
7398,2022-02-16,a1R3j000003gDcHEAU,420,0,378,46,Não Bateu,-9,Sim
7399,2022-02-16,a1R3j000003gDxlEAE,450,0,425,52,Não Bateu,-5,Sim
7400,2022-02-16,a1R3j000003gDxoEAE,480,0,428,48,Não Bateu,-20,Sim
7401,2022-02-16,a1R3j000003gDxpEAE,420,0,0,0,Não Bateu,-20,Não
7402,2022-02-16,a1R3j000003gE88EAE,450,0,381,33,Não Bateu,-20,Sim
7403,2022-02-16,a1R3j000003gE8KEAU,450,0,432,50,Não Bateu,-7,Sim
7404,2022-02-16,a1R3j000003gEBaEAM,0,0,0,33,-,0,-
7405,2022-02-16,a1R3j000003gEBdEAM,480,0,450,46,Não Bateu,-20,Sim
7406,2022-02-16,a1R3j000003gEBhEAM,420,0,374,36,Não Bateu,-23,Sim
7407,2022-02-16,a1R3j000003gEBiEAM,390,0,334,42,Não Bateu,-16,Sim
7408,2022-02-16,a1R3j000003gEBnEAM,390,0,325,43,Não Bateu,-14,Sim
7409,2022-02-16,a1R3j000003gEBoEAM,420,0,325,33,Não Bateu,-20,Sim
7410,2022-02-16,a1R3j000003gEBqEAM,420,0,375,39,Não Bateu,-19,Sim
7411,2022-02-16,a1R3j000003gEBuEAM,450,0,396,32,Não Bateu,-21,Sim
7412,2022-02-16,a1R3j000003gEBxEAM,420,30,386,38,Não Bateu,-17,Sim
7413,2022-02-16,a1R3j000003gEBzEAM,480,0,426,46,Não Bateu,-19,Sim
7414,2022-02-16,a1R3j000003gEC0EAM,390,60,390,41,Não Bateu,-20,Sim
7415,2022-02-16,a1R3j000003gEC4EAM,450,0,0,33,-,0,-
7416,2022-02-16,a1R3j000003gEC7EAM,420,30,392,32,Não Bateu,-17,Sim
7417,2022-02-16,a1R3j000003gECAEA2,450,0,436,46,Não Bateu,-14,Sim
7418,2022-02-16,a1R3j000003gECCEA2,450,0,405,37,Não Bateu,-17,Sim
7419,2022-02-16,a1R3j000003gECEEA2,450,0,410,36,Não Bateu,-14,Sim
7420,2022-02-16,a1R3j000003gECOEA2,450,0,385,35,Não Bateu,-19,Sim
7421,2022-02-16,a1R3j000003gECQEA2,450,0,428,38,Não Bateu,-16,Sim
7422,2022-02-16,a1R3j000003gECXEA2,390,0,355,27,Não Bateu,-13,Sim
7423,2022-02-16,a1R3j000003gECYEA2,390,0,360,29,Não Bateu,-13,Sim
7424,2022-02-16,a1R3j000003gECeEAM,390,0,358,25,Não Bateu,-6,Sim
7425,2022-02-16,a1R3j000003gEChEAM,0,0,0,33,-,0,-
7426,2022-02-16,a1R3j000003gECkEAM,0,0,0,33,-,0,-
7427,2022-02-16,a1R3j000003gEClEAM,420,0,414,45,Não Bateu,-10,Sim
7428,2022-02-16,a1R3j000003gECmEAM,390,30,346,44,Não Bateu,-20,Sim
7429,2022-02-16,a1R3j000003gECpEAM,450,0,433,40,Não Bateu,-14,Sim
7430,2022-02-16,a1R3j000003gFUiEAM,480,0,440,45,Não Bateu,-19,Sim
7431,2022-02-16,a1R3j000003gFUqEAM,0,0,0,33,-,0,-
7432,2022-02-16,a1R3j000003gFUtEAM,450,0,418,38,Não Bateu,-17,Sim
7433,2022-02-16,a1R3j000003gFUyEAM,330,0,314,36,Não Bateu,-19,Sim
7434,2022-02-16,a1R3j000003gFV2EAM,450,0,341,36,Não Bateu,-17,Sim
7435,2022-02-16,a1R3j000003gFV4EAM,450,0,418,43,Não Bateu,-17,Sim
7436,2022-02-16,a1R3j000003gFV5EAM,450,0,0,33,-,0,-
7437,2022-02-16,a1R3j000003gFtMEAU,420,0,371,37,Não Bateu,-18,Sim
7438,2022-02-16,a1R3j000003gGHzEAM,450,0,433,38,Não Bateu,-18,Sim
7439,2022-02-16,a1R3j000003gGI1EAM,0,540,0,33,-,0,-
7440,2022-02-16,a1R3j000003gGI6EAM,450,0,427,46,Não Bateu,-17,Sim
7441,2022-02-16,a1R3j000003gGI9EAM,450,0,430,38,Não Bateu,-19,Sim
7442,2022-02-16,a1R3j000003gGIBEA2,270,0,235,27,Não Bateu,-18,Sim
7443,2022-02-16,a1R3j000003gGIFEA2,450,0,406,37,Não Bateu,-20,Sim
7444,2022-02-16,a1R3j000003gGIIEA2,450,0,412,34,Não Bateu,-17,Sim
7445,2022-02-16,a1R3j000003gGIPEA2,390,0,366,23,Não Bateu,-18,Sim
7446,2022-02-16,a1R3j000003gGITEA2,390,0,366,30,Não Bateu,-14,Sim
7447,2022-02-16,a1R3j000003gGIfEAM,390,0,360,44,Não Bateu,-13,Sim
7448,2022-02-16,a1R3j000003gGIhEAM,390,0,351,42,Não Bateu,-21,Sim
7449,2022-02-16,a1R3j000003gGIiEAM,390,0,328,46,Não Bateu,-11,Sim
7450,2022-02-16,a1R3j000003gGImEAM,390,0,365,23,Não Bateu,-19,Sim
7451,2022-02-16,a1R3j000003gGIoEAM,420,60,384,26,Não Bateu,-18,Sim
7452,2022-02-16,a1R3j000003gGIqEAM,0,0,0,33,-,0,-
7453,2022-02-16,a1R3j000003gGIuEAM,450,0,397,42,Não Bateu,-19,Sim
7454,2022-02-16,a1R3j000003gGIxEAM,120,0,0,33,-,0,-
7455,2022-02-16,a1R3j000003gGJ9EAM,450,0,427,37,Não Bateu,-21,Sim
7456,2022-02-16,a1R3j000003gGJCEA2,390,0,331,23,Não Bateu,-19,Sim
7457,2022-02-16,a1R3j000003gGJIEA2,0,0,0,33,-,0,-
7458,2022-02-16,a1R3j000003gGXrEAM,420,0,179,33,Não Bateu,-18,Sim
7459,2022-02-16,a1R3j000003gGYFEA2,420,0,0,0,Não Bateu,-20,Não
7460,2022-02-16,a1R3j000003gGYGEA2,420,0,136,22,Não Bateu,-19,Sim
7461,2022-02-16,a1R3j000003gGYREA2,420,0,0,0,Não Bateu,-19,Não
7462,2022-02-16,a1R3j000003gGYVEA2,420,0,293,7,Não Bateu,-20,Não
7463,2022-02-16,a1R3j000003gGYeEAM,450,0,0,0,Não Bateu,-19,Não
7464,2022-02-16,a1R3j000003gGYsEAM,420,0,290,22,Não Bateu,-19,Sim
7465,2022-02-16,a1R3j000003gGYuEAM,420,0,240,12,Não Bateu,-21,Sim
7466,2022-02-16,a1R3j000003gGZ0EAM,420,0,177,15,Não Bateu,-20,Sim
7467,2022-02-16,a1R3j000003gGZ3EAM,420,0,0,33,-,0,-
7468,2022-02-16,a1R3j000003gGZZEA2,420,0,344,33,Não Bateu,-19,Sim
7469,2022-02-16,a1R3j000003gGZhEAM,480,0,0,0,Não Bateu,-20,Não
7470,2022-02-16,a1R3j000003gGZkEAM,420,0,363,32,Não Bateu,-20,Sim
7471,2022-02-16,a1R3j000003gH1YEAU,420,0,148,11,Não Bateu,-20,Não
7472,2022-02-16,a1R3j000003gH1ZEAU,420,0,365,35,Não Bateu,-19,Sim
7473,2022-02-16,a1R3j000003gH1bEAE,360,60,320,23,Não Bateu,-19,Não
7474,2022-02-16,a1R3j000003gH1dEAE,120,0,227,23,Não Bateu,-24,Sim
7475,2022-02-16,a1R3j000003gH1lEAE,480,0,445,33,Não Bateu,-20,Sim
7476,2022-02-16,a1R3j000003gH5hEAE,360,60,237,41,Não Bateu,-16,Sim
7477,2022-02-16,a1R3j000003gHIhEAM,450,0,152,19,Não Bateu,-19,Sim
7478,2022-02-16,a1R3j000003gHJXEA2,450,0,405,38,Não Bateu,-21,Sim
7479,2022-02-16,a1R3j000003gHJaEAM,0,0,0,33,-,0,-
7480,2022-02-16,a1R3j000003gHJcEAM,360,30,351,16,Não Bateu,-19,Sim
7481,2022-02-16,a1R3j000003gHJdEAM,450,0,438,20,Não Bateu,-19,Sim
7482,2022-02-16,a1R3j000003gHJeEAM,360,30,330,16,Não Bateu,-17,Sim
7483,2022-02-16,a1R3j000003gHJfEAM,420,0,419,41,Não Bateu,-16,Sim
7484,2022-02-16,a1R3j000003gHJgEAM,450,0,419,38,Não Bateu,-20,Não
7485,2022-02-16,a1R3j000003gHJhEAM,450,0,436,40,Não Bateu,-19,Sim
7486,2022-02-16,a1R3j000003gHJiEAM,390,0,368,31,Não Bateu,-17,Sim
7487,2022-02-16,a1R3j000003gHJjEAM,0,0,0,33,-,0,-
7488,2022-02-16,a1R3j000003gHJkEAM,450,0,411,37,Não Bateu,-18,Sim
7489,2022-02-16,a1R3j000003gHJlEAM,420,0,375,31,Não Bateu,-20,Sim
7490,2022-02-16,a1R3j000003gHJnEAM,450,0,431,38,Não Bateu,-12,Sim
7491,2022-02-16,a1R3j000003gHJoEAM,450,0,415,46,Não Bateu,-21,Sim
7492,2022-02-16,a1R3j000003gHJpEAM,0,0,0,33,-,0,-
7493,2022-02-16,a1R3j000003gHJqEAM,390,60,369,44,Não Bateu,-19,Sim
7494,2022-02-16,a1R3j000003gHJrEAM,420,0,356,43,Não Bateu,-19,Não
7495,2022-02-16,a1R3j000003gHJtEAM,0,0,0,33,-,0,-
7496,2022-02-16,a1R3j000003gHJuEAM,330,0,305,43,Não Bateu,-18,Sim
7497,2022-02-16,a1R3j000003gHJvEAM,420,60,389,32,Não Bateu,-15,Sim
7498,2022-02-16,a1R3j000003gHJwEAM,420,0,382,40,Não Bateu,-17,Não
7499,2022-02-16,a1R3j000003gHJxEAM,300,90,268,0,Não Bateu,-15,Não
7500,2022-02-16,a1R3j000003gHJyEAM,390,60,369,37,Não Bateu,-17,Sim
7501,2022-02-16,a1R3j000003gHJzEAM,450,0,413,44,Não Bateu,-18,Sim
7502,2022-02-16,a1R3j000003gHK0EAM,330,0,291,39,Não Bateu,-18,Sim
7503,2022-02-16,a1R3j000003gHK1EAM,360,30,351,30,Não Bateu,-27,Sim
7504,2022-02-16,a1R3j000003gHK5EAM,330,120,307,44,Não Bateu,-19,Sim
7505,2022-02-16,a1R3j000003gHK6EAM,450,0,402,36,Não Bateu,-18,Sim
7506,2022-02-16,a1R3j000003gHK7EAM,450,0,410,45,Não Bateu,-17,Sim
7507,2022-02-16,a1R3j000003gHK8EAM,480,0,425,43,Não Bateu,-20,Sim
7508,2022-02-16,a1R3j000003gHK9EAM,390,0,360,30,Não Bateu,-20,Não
7509,2022-02-16,a1R3j000003gHKAEA2,450,0,411,42,Não Bateu,-20,Sim
7510,2022-02-16,a1R3j000003gHKBEA2,270,180,308,25,Não Bateu,-19,Não
7511,2022-02-16,a1R3j000003gHKCEA2,450,0,0,33,-,0,-
7512,2022-02-16,a1R3j000003gHKDEA2,390,0,481,46,Não Bateu,-19,Não
7513,2022-02-16,a1R3j000003gHKEEA2,450,0,436,38,Não Bateu,-17,Sim
7514,2022-02-16,a1R3j000003gHKGEA2,390,0,351,50,Não Bateu,-17,Sim
7515,2022-02-16,a1R3j000003gHKHEA2,300,0,274,34,Não Bateu,-20,Não
7516,2022-02-16,a1R3j000003gHKIEA2,420,60,396,25,Não Bateu,-20,Sim
7517,2022-02-16,a1R3j000003gHKKEA2,450,0,436,39,Não Bateu,-19,Sim
7518,2022-02-16,a1R3j000003gHKLEA2,330,0,305,43,Não Bateu,-19,Sim
7519,2022-02-16,a1R3j000003gHKNEA2,390,0,349,28,Não Bateu,-11,Sim
7520,2022-02-16,a1R3j000003gHKOEA2,0,0,0,33,-,0,-
7521,2022-02-16,a1R3j000003gHKUEA2,480,0,325,33,Não Bateu,-20,Sim
7522,2022-02-16,a1R3j000003gHKVEA2,360,90,342,8,Não Bateu,-18,Sim
7523,2022-02-16,a1R3j000003gHKYEA2,0,0,0,33,-,0,-
7524,2022-02-16,a1R3j000003gHKZEA2,450,0,415,44,Não Bateu,-19,Sim
7525,2022-02-16,a1R3j000003gHKbEAM,330,0,301,40,Não Bateu,-13,Sim
7526,2022-02-16,a1R3j000003gHKcEAM,450,0,409,42,Não Bateu,-20,Sim
7527,2022-02-16,a1R3j000003gHKeEAM,450,0,415,37,Não Bateu,-18,Sim
7528,2022-02-16,a1R3j000003gHKfEAM,420,30,373,35,Não Bateu,-19,Sim
7529,2022-02-16,a1R3j000003gHKgEAM,420,0,360,24,Não Bateu,-19,Sim
7530,2022-02-16,a1R3j000003gHKiEAM,390,0,353,43,Não Bateu,-18,Sim
7531,2022-02-16,a1R3j000003gHKjEAM,450,0,410,37,Não Bateu,-21,Sim
7532,2022-02-16,a1R3j000003gHL3EAM,420,0,253,16,Não Bateu,-20,Não
7533,2022-02-16,a1R3j000003gHL4EAM,420,0,111,10,Não Bateu,-20,Sim
7534,2022-02-16,a1R3j000003gHO9EAM,270,0,236,10,Não Bateu,-19,Não
7535,2022-02-16,a1R3j000003gHOGEA2,330,0,312,25,Não Bateu,-18,Não
7536,2022-02-16,a1R3j000003gHOHEA2,450,0,409,40,Não Bateu,-17,Sim
7537,2022-02-16,a1R3j000003gHOLEA2,390,60,365,14,Não Bateu,-19,Sim
7538,2022-02-16,a1R3j000003gHONEA2,480,0,427,43,Não Bateu,-20,Sim
7539,2022-02-16,a1R3j000003gHOOEA2,390,0,331,15,Não Bateu,-23,Sim
7540,2022-02-16,a1R3j000003gHOPEA2,210,0,112,0,Não Bateu,-23,Não
7541,2022-02-16,a1R3j000003gHOTEA2,0,0,0,33,-,0,-
7542,2022-02-16,a1R3j000003gHOUEA2,330,0,315,27,Não Bateu,-18,Não
7543,2022-02-16,a1R3j000003gHOXEA2,360,90,343,49,Não Bateu,-10,Sim
7544,2022-02-16,a1R3j000003gHOdEAM,480,0,429,43,Não Bateu,-16,Não
7545,2022-02-16,a1R3j000003gHOfEAM,450,0,430,49,Não Bateu,-19,Sim
7546,2022-02-16,a1R3j000003gHOlEAM,480,0,434,46,Não Bateu,-18,Não
7547,2022-02-16,a1R3j000003gHOnEAM,450,0,421,37,Não Bateu,-17,Sim
7548,2022-02-16,a1R3j000003gHOoEAM,450,0,0,33,-,0,-
7549,2022-02-16,a1R3j000003gHOpEAM,450,0,419,36,Não Bateu,-17,Sim
7550,2022-02-16,a1R3j000003gHOrEAM,330,0,303,29,Não Bateu,-20,Sim
7551,2022-02-16,a1R3j000003gHOsEAM,450,0,259,24,Não Bateu,-19,Sim
7552,2022-02-16,a1R3j000003gHOuEAM,270,60,245,11,Não Bateu,-19,Não
7553,2022-02-16,a1R3j000003gHOxEAM,270,0,249,22,Não Bateu,-18,Sim
7554,2022-02-16,a1R3j000003gHP3EAM,0,0,0,33,-,0,-
7555,2022-02-16,a1R3j000003gHP7EAM,330,0,314,34,Não Bateu,-20,Sim
7556,2022-02-16,a1R3j000003gHP8EAM,390,60,349,52,Não Bateu,-10,Sim
7557,2022-02-16,a1R3j000003gHPCEA2,450,0,436,40,Não Bateu,-20,Sim
7558,2022-02-16,a1R3j000003gHPEEA2,390,0,312,25,Não Bateu,-19,Sim
7559,2022-02-16,a1R3j000003gHPFEA2,480,0,426,38,Não Bateu,-15,Não
7560,2022-02-16,a1R3j000003gHPJEA2,450,0,396,36,Não Bateu,-22,Sim
7561,2022-02-16,a1R3j000003gHPLEA2,330,60,300,15,Não Bateu,-20,Não
7562,2022-02-16,a1R3j000003gHPMEA2,450,0,417,34,Não Bateu,-18,Sim
7563,2022-02-16,a1R3j000003gHPNEA2,0,0,106,33,-,0,-
7564,2022-02-16,a1R3j000003na7eEAA,450,0,409,39,Não Bateu,-19,Sim
7565,2022-02-16,a1R3j000003na7fEAA,330,0,310,28,Não Bateu,-17,Não
7566,2022-02-16,a1R3j000003na7mEAA,0,0,0,33,-,0,-
7567,2022-02-16,a1R3j000003na7oEAA,360,0,323,33,Não Bateu,-18,Sim
7568,2022-02-16,a1R3j000003na7pEAA,450,0,405,35,Não Bateu,-22,Não
7569,2022-02-16,a1R3j000003na7qEAA,0,0,0,33,-,0,-
7570,2022-02-16,a1R3j000003na7uEAA,450,0,399,48,Não Bateu,-17,Sim
7571,2022-02-16,a1R3j000003na7xEAA,420,0,410,33,Não Bateu,-17,Não
7572,2022-02-16,a1R3j000003na7yEAA,450,0,418,37,Não Bateu,-19,Sim
7573,2022-02-16,a1R3j000003na81EAA,390,0,358,51,Não Bateu,-10,Sim
7574,2022-02-16,a1R3j000003na85EAA,450,0,409,37,Não Bateu,-21,Sim
7575,2022-02-16,a1R3j000003na86EAA,450,0,418,38,Não Bateu,-19,Sim
7576,2022-02-16,a1R3j000003na87EAA,450,0,429,46,Não Bateu,-15,Sim
7577,2022-02-16,a1R3j000003na8BEAQ,480,0,440,22,Não Bateu,-15,Não
7578,2022-02-16,a1R3j000003na8EEAQ,480,0,429,44,Não Bateu,-12,Sim
7579,2022-02-16,a1R3j000003na8FEAQ,450,0,418,37,Não Bateu,-20,Sim
7580,2022-02-16,a1R3j000003na8GEAQ,420,60,239,42,Não Bateu,-16,Não
7581,2022-02-16,a1R3j000003na8HEAQ,480,0,426,45,Não Bateu,-16,Não
7582,2022-02-16,a1R3j000003na8IEAQ,450,0,429,45,Não Bateu,-19,Sim
7583,2022-02-16,a1R3j000003na8JEAQ,450,0,414,44,Não Bateu,-17,Sim
7584,2022-02-16,a1R3j000003na8KEAQ,420,0,379,38,Não Bateu,-20,Sim
